id,strategy,tokens,latency
376,base,105,0.532172666862607
376,tsce1,40,0.0
378,base,115,0.22771758283488452
378,tsce1,74,0.0
380,base,71,0.3208764591254294
380,tsce1,17,0.0
383,base,108,0.2138033751398325
383,tsce1,86,0.0
382,base,122,0.22031916701234877
382,tsce1,96,0.0
381,base,813,2.14456016686745
381,tsce1,250,0.0
386,base,71,0.2616534170228988
386,tsce1,14,0.0
384,base,813,2.299464707961306
384,tsce1,250,0.0
385,base,813,3.1293550829868764
385,tsce1,250,0.0
387,base,105,1.0366792920976877
387,tsce1,40,0.0
388,base,71,0.20798800000920892
388,tsce1,14,0.0
391,base,34,0.15341616701334715
391,tsce1,5,0.0
389,base,115,0.21891329111531377
389,tsce1,104,0.0
393,base,37,0.17096875002607703
393,tsce1,5,0.0
392,base,115,0.22563033294864
392,tsce1,103,0.0
394,base,105,0.5521715828217566
394,tsce1,40,0.0
395,base,105,0.6945950838271528
395,tsce1,40,0.0
396,base,161,0.6266347919590771
396,tsce1,58,0.0
397,base,105,0.5659426250495017
397,tsce1,40,0.0
390,base,813,1.9394335001707077
390,tsce1,250,0.0
400,base,37,0.21055670781061053
400,tsce1,5,0.0
399,base,105,0.5308064590208232
399,tsce1,40,0.0
398,base,108,0.1869750409387052
398,tsce1,82,0.0
402,base,105,0.546770750079304
402,tsce1,40,0.0
403,base,71,0.2540577920153737
403,tsce1,14,0.0
401,base,165,0.6334216250106692
401,tsce1,56,0.0
405,base,71,0.27208462497219443
405,tsce1,14,0.0
404,base,107,0.17942833295091987
404,tsce1,81,0.0
406,base,105,0.4276537080295384
406,tsce1,40,0.0
407,base,115,0.20619974983856082
407,tsce1,81,0.0
409,base,105,0.49320729193277657
409,tsce1,40,0.0
410,base,107,0.24792391690425575
410,tsce1,86,0.0
411,base,105,0.5930839159991592
411,tsce1,40,0.0
408,base,105,0.5118820830248296
408,tsce1,40,0.0
414,base,168,1.8514048750512302
414,tsce1,62,0.0
415,base,116,0.2222477081231773
415,tsce1,104,0.0
412,base,813,2.241909916047007
412,tsce1,250,0.0
416,base,71,0.27956133312545717
416,tsce1,14,0.0
418,base,71,0.29028987511992455
418,tsce1,17,0.0
413,base,813,2.5265502920374274
413,tsce1,250,0.0
417,base,108,0.24303254089318216
417,tsce1,70,0.0
420,base,71,0.30790858319960535
420,tsce1,16,0.0
419,base,105,0.6044170409440994
419,tsce1,40,0.0
422,base,37,0.2223759579937905
422,tsce1,5,0.0
421,base,171,0.7112323751207441
421,tsce1,63,0.0
425,base,71,0.3349982921499759
425,tsce1,14,0.0
423,base,165,0.7176133331377059
423,tsce1,61,0.0
424,base,163,0.699795083142817
424,tsce1,56,0.0
427,base,105,0.4693789999000728
427,tsce1,40,0.0
426,base,105,0.5083604590035975
426,tsce1,40,0.0
429,base,128,0.2042630419600755
429,tsce1,179,0.0
430,base,105,0.5561310830526054
430,tsce1,40,0.0
431,base,34,0.21894687484018505
431,tsce1,5,0.0
432,base,71,0.3152628338430077
432,tsce1,14,0.0
428,base,813,2.451879166997969
428,tsce1,250,0.0
435,base,37,0.17622900009155273
435,tsce1,5,0.0
434,base,107,0.2258693331386894
434,tsce1,83,0.0
433,base,160,0.8200765000656247
433,tsce1,57,0.0
436,base,71,0.2667612910736352
436,tsce1,14,0.0
439,base,108,0.19781683292239904
439,tsce1,60,0.0
437,base,168,0.5345079160761088
437,tsce1,62,0.0
441,base,105,0.4705126672051847
441,tsce1,40,0.0
438,base,125,0.2046735838521272
438,tsce1,76,0.0
443,base,71,0.24882933404296637
443,tsce1,14,0.0
440,base,108,0.1871945420280099
440,tsce1,90,0.0
442,base,160,0.49250445794314146
442,tsce1,59,0.0
444,base,105,0.4960343330167234
444,tsce1,40,0.0
445,base,105,0.502109166001901
445,tsce1,40,0.0
446,base,107,0.2227454581297934
446,tsce1,83,0.0
447,base,101,0.23693295801058412
447,tsce1,70,0.0
448,base,71,0.24244587495923042
448,tsce1,16,0.0
450,base,71,0.2819544579833746
450,tsce1,14,0.0
451,base,163,0.6667877922300249
451,tsce1,57,0.0
452,base,165,0.6049689999781549
452,tsce1,58,0.0
454,base,105,0.544062125030905
454,tsce1,40,0.0
453,base,169,0.7139121659565717
453,tsce1,62,0.0
455,base,114,0.179118333151564
455,tsce1,71,0.0
457,base,34,0.2045449169818312
457,tsce1,5,0.0
456,base,162,0.5822579159867018
456,tsce1,55,0.0
459,base,34,0.18415370909497142
459,tsce1,5,0.0
449,base,813,3.589847082970664
449,tsce1,250,0.0
458,base,170,0.8321031660307199
458,tsce1,64,0.0
460,base,115,0.20240454212762415
460,tsce1,69,0.0
462,base,37,0.2181422091089189
462,tsce1,5,0.0
461,base,105,0.7606407911516726
461,tsce1,40,0.0
463,base,71,0.26585929188877344
463,tsce1,14,0.0
465,base,37,0.16524891718290746
465,tsce1,5,0.0
464,base,105,0.5573346670717001
464,tsce1,40,0.0
467,base,108,0.1968722080346197
467,tsce1,86,0.0
466,base,71,1.3984087090939283
466,tsce1,14,0.0
468,base,161,0.610513708088547
468,tsce1,57,0.0
469,base,105,0.5755639998242259
469,tsce1,40,0.0
472,base,34,0.17176749999634922
472,tsce1,5,0.0
471,base,105,0.5874937078915536
471,tsce1,40,0.0
473,base,165,0.7251370002049953
473,tsce1,56,0.0
475,base,108,0.21103033307008445
475,tsce1,88,0.0
474,base,111,0.25744133396074176
474,tsce1,112,0.0
476,base,116,1.3743802499957383
476,tsce1,91,0.0
477,base,165,0.683143625035882
477,tsce1,60,0.0
479,base,34,0.18741825013421476
479,tsce1,5,0.0
478,base,105,0.4825846250168979
478,tsce1,40,0.0
470,base,813,2.223451874917373
470,tsce1,250,0.0
480,base,71,0.3421868330333382
480,tsce1,16,0.0
483,base,71,0.25802708393894136
483,tsce1,14,0.0
481,base,100,0.19470020895823836
481,tsce1,67,0.0
482,base,168,0.7042060000821948
482,tsce1,60,0.0
485,base,37,0.1798589169047773
485,tsce1,5,0.0
