id,strategy,tokens,latency
290,tsce_diff,100,2.24
291,base,111,0.8676324160769582
291,tsce_diff,48,1.07
294,base,236,1.3231772077269852
294,tsce_diff,60,1.56
293,base,143,1.3249697089195251
293,tsce_diff,90,1.97
292,base,207,1.7999008749611676
292,tsce_diff,117,4.16
295,base,254,1.4220677497796714
295,tsce_diff,106,1.77
296,base,129,1.714947166852653
296,tsce_diff,81,1.98
297,base,162,1.28341045929119
297,tsce_diff,70,2.18
298,base,120,2.2599260839633644
298,tsce_diff,121,1.77
300,base,172,0.8949901671148837
300,tsce_diff,74,1.83
299,base,265,1.8556592501699924
299,tsce_diff,153,4.03
